order_id,product_category,brand,price,discount_percent,discounted_price,quantity_sold,total_revenue,rating,review_count,customer_region,customer_city,payment_method,order_status,shipping_method,customer_segment,sales_channel,device_type,product_condition,seller_type,return_status,delivery_rating,season,promotion_type,membership,gender,delivery_days
10353,Electronics,Sony,55877.5,28,40231.8,5,201159.0,3.3,10559,North,Warangal,Credit Card,Processing,Standard,Regular,Amazon App,Desktop,Renewed,Marketplace,Returned,Poor,Winter,No Promotion,Non-Prime,Male,9
10354,Toys,Nike,25536.31,4,24514.86,3,73544.58,3.2,32695,South,Pune,Cash on Delivery,Processing,Express,VIP,Mobile Web,Tablet,New,Marketplace,Returned,Excellent,Monsoon,Lightning Deal,Non-Prime,Other,10
10355,Toys,HP,14077.1,27,10276.28,4,41105.12,3.5,48865,East,Vijayawada,Net Banking,Cancelled,Prime,Premium,Amazon.in,Desktop,New,Amazon,Not Returned,Poor,Winter,Lightning Deal,Non-Prime,Male,3
10356,Grocery,Nike,22053.23,52,10585.55,7,74098.85,2.5,8401,West,Warangal,Credit Card,Cancelled,Standard,Regular,Mobile Web,Tablet,New,Marketplace,Not Returned,Poor,Spring,Bank Offer,Non-Prime,Female,4
10357,Home & Kitchen,HP,57859.75,39,35294.45,5,176472.25,3.7,11659,South,Kolkata,Credit Card,Processing,Prime,VIP,Amazon App,Desktop,Renewed,Amazon,Not Returned,Good,Winter,No Promotion,Prime,Male,5
10358,Toys,HP,6699.42,16,5627.51,4,22510.04,3.7,41890,North,Delhi,Amazon Pay,Shipped,Same Day,VIP,Amazon.in,Tablet,New,Amazon,Not Returned,Poor,Summer,Bank Offer,Non-Prime,Male,4
10359,Electronics,Puma,43534.02,54,20025.65,1,20025.65,4.7,13894,South,Kolkata,Cash on Delivery,Cancelled,Same Day,VIP,Mobile Web,Tablet,Renewed,Amazon,Returned,Average,Spring,Bank Offer,Prime,Male,4
10360,Fashion,Nike,13694.74,22,10681.9,6,64091.4,3.6,29160,Central,Chennai,UPI,Returned,Standard,VIP,Desktop Web,Tablet,Renewed,Amazon,Returned,Good,Summer,Bank Offer,Non-Prime,Female,5
10361,Beauty,boAt,27412.17,44,15350.82,10,153508.2,3.4,29272,North,Mumbai,Debit Card,Returned,Prime,Regular,Amazon App,Mobile,New,Amazon,Returned,Average,Spring,Coupon,Non-Prime,Male,10
10362,Electronics,Samsung,19236.28,8,17697.38,6,106184.28,5.0,24512,East,Bengaluru,UPI,Delivered,Standard,Premium,Amazon.in,Desktop,New,Marketplace,Not Returned,Poor,Summer,Bank Offer,Non-Prime,Male,9
10363,Electronics,Samsung,88319.95,1,87436.75,7,612057.25,3.9,33645,West,Pune,Cash on Delivery,Processing,Same Day,VIP,Mobile Web,Mobile,Renewed,Amazon,Not Returned,Excellent,Spring,Festival Sale,Prime,Female,9
10364,Home & Kitchen,Nike,70858.53,31,48892.39,1,48892.39,3.7,46543,South,Warangal,Debit Card,Shipped,Standard,Regular,Desktop Web,Desktop,New,Amazon,Not Returned,Good,Summer,Lightning Deal,Non-Prime,Other,6
10365,Grocery,Nike,86871.57,50,43435.78,4,173743.12,3.7,21179,North,Delhi,UPI,Delivered,Prime,Premium,Amazon App,Desktop,Renewed,Amazon,Not Returned,Excellent,Spring,Coupon,Prime,Other,3
10366,Grocery,Apple,38468.59,51,18849.61,9,169646.49,4.5,10691,Central,Kolkata,Amazon Pay,Processing,Same Day,VIP,Desktop Web,Mobile,New,Amazon,Returned,Good,Summer,Bank Offer,Prime,Other,6
10367,Sports,Puma,31477.65,48,16368.38,10,163683.8,3.4,16110,North,Visakhapatnam,Debit Card,Cancelled,Express,Premium,Mobile Web,Tablet,New,Amazon,Returned,Excellent,Spring,Lightning Deal,Non-Prime,Female,10
10368,Home & Kitchen,Nike,38181.6,30,26727.12,6,160362.72,3.5,35291,Central,Chennai,Credit Card,Returned,Same Day,Premium,Mobile Web,Desktop,New,Marketplace,Not Returned,Good,Summer,No Promotion,Prime,Female,4
10369,Fashion,Apple,2050.11,6,1927.1,2,3854.2,4.4,45311,East,Bengaluru,UPI,Shipped,Express,Regular,Amazon.in,Tablet,New,Amazon,Not Returned,Good,Monsoon,No Promotion,Prime,Other,3
10370,Grocery,HP,72524.49,29,51492.39,4,205969.56,2.7,29845,West,Bengaluru,Debit Card,Returned,Standard,Premium,Desktop Web,Mobile,New,Amazon,Returned,Average,Winter,Lightning Deal,Prime,Male,6
10371,Beauty,Sony,35106.29,57,15095.7,6,90574.2,4.7,39038,East,Warangal,Amazon Pay,Cancelled,Standard,Regular,Amazon.in,Tablet,Renewed,Marketplace,Returned,Excellent,Spring,Festival Sale,Non-Prime,Other,6
10372,Toys,Sony,31468.72,2,30839.35,4,123357.4,3.6,24967,South,Pune,Debit Card,Processing,Prime,VIP,Amazon App,Desktop,New,Amazon,Returned,Average,Summer,Lightning Deal,Prime,Female,2
10373,Home & Kitchen,HP,59893.48,50,29946.74,10,299467.4,4.0,28478,North,Vijayawada,Debit Card,Cancelled,Express,Premium,Amazon.in,Desktop,New,Marketplace,Returned,Average,Monsoon,Lightning Deal,Prime,Male,9
10374,Toys,Philips,43736.74,50,21868.37,7,153078.59,4.4,5088,Central,Visakhapatnam,Amazon Pay,Cancelled,Standard,Premium,Amazon App,Desktop,New,Marketplace,Not Returned,Excellent,Spring,Coupon,Non-Prime,Male,8
10375,Electronics,Apple,98087.17,55,44139.23,3,132417.69,3.2,40332,Central,Warangal,UPI,Returned,Express,New,Mobile Web,Mobile,Renewed,Marketplace,Returned,Good,Spring,No Promotion,Non-Prime,Female,6
10376,Beauty,Apple,35753.05,8,32892.81,6,197356.86,4.7,7066,North,Kolkata,Net Banking,Shipped,Standard,VIP,Mobile Web,Desktop,Renewed,Marketplace,Returned,Average,Spring,No Promotion,Prime,Male,1
10377,Beauty,HP,61465.81,9,55933.89,4,223735.56,4.9,39313,North,Mumbai,UPI,Cancelled,Same Day,VIP,Desktop Web,Mobile,Renewed,Amazon,Returned,Excellent,Winter,Bank Offer,Prime,Other,2
10378,Electronics,boAt,31301.78,60,12520.71,3,37562.13,3.7,2321,South,Hyderabad,Cash on Delivery,Returned,Standard,New,Amazon App,Tablet,Renewed,Amazon,Returned,Good,Summer,Lightning Deal,Prime,Female,4
10379,Home & Kitchen,Lenovo,99060.38,45,54483.21,3,163449.63,4.8,45900,East,Vijayawada,Amazon Pay,Shipped,Prime,New,Mobile Web,Desktop,Renewed,Marketplace,Not Returned,Average,Summer,Lightning Deal,Prime,Female,7
10380,Electronics,Amazon Basics,44621.08,49,22756.75,2,45513.5,2.5,24533,Central,Pune,UPI,Processing,Same Day,Regular,Desktop Web,Desktop,New,Marketplace,Not Returned,Average,Spring,Festival Sale,Non-Prime,Female,9
10381,Toys,HP,63485.06,57,27298.58,3,81895.74,4.7,24509,South,Chennai,Debit Card,Processing,Prime,Regular,Desktop Web,Desktop,New,Amazon,Not Returned,Average,Spring,No Promotion,Non-Prime,Female,10
10382,Sports,Nike,12845.82,46,6936.74,10,69367.4,3.3,41098,East,Vijayawada,Amazon Pay,Delivered,Same Day,Premium,Amazon.in,Tablet,New,Marketplace,Not Returned,Good,Spring,Festival Sale,Prime,Male,5
10383,Beauty,Nike,73354.82,25,55016.12,1,55016.12,3.3,8294,South,Delhi,Credit Card,Returned,Express,Premium,Desktop Web,Desktop,Renewed,Marketplace,Not Returned,Average,Monsoon,Coupon,Non-Prime,Female,10
10384,Books,Puma,27066.16,0,27066.16,3,81198.48,3.1,46321,Central,Pune,UPI,Shipped,Prime,Premium,Mobile Web,Mobile,Renewed,Marketplace,Not Returned,Good,Spring,Bank Offer,Prime,Female,2
10385,Books,HP,44970.6,29,31929.13,9,287362.17,3.3,38101,North,Mumbai,Amazon Pay,Cancelled,Standard,Premium,Amazon.in,Tablet,New,Amazon,Returned,Poor,Winter,Festival Sale,Non-Prime,Male,1
10386,Toys,Puma,88335.68,56,38867.7,4,155470.8,3.0,25059,North,Delhi,UPI,Processing,Express,Regular,Amazon App,Tablet,Renewed,Marketplace,Returned,Average,Summer,No Promotion,Non-Prime,Female,10
10387,Fashion,HP,97060.14,37,61147.89,3,183443.67,4.8,31248,East,Vijayawada,Amazon Pay,Shipped,Standard,VIP,Amazon App,Tablet,Renewed,Amazon,Returned,Poor,Winter,Coupon,Prime,Male,1
10388,Grocery,Apple,42571.3,14,36611.32,8,292890.56,4.7,40626,West,Hyderabad,Debit Card,Returned,Same Day,Premium,Mobile Web,Tablet,Renewed,Amazon,Returned,Excellent,Spring,Lightning Deal,Prime,Male,5
10389,Electronics,Amazon Basics,83512.31,24,63469.36,1,63469.36,2.8,20703,East,Hyderabad,Credit Card,Delivered,Same Day,VIP,Mobile Web,Tablet,New,Amazon,Not Returned,Average,Monsoon,Coupon,Prime,Female,7
10390,Electronics,Apple,5523.23,5,5247.07,5,26235.35,2.9,38157,West,Mumbai,Credit Card,Processing,Standard,Premium,Amazon.in,Mobile,New,Marketplace,Returned,Excellent,Spring,Festival Sale,Prime,Other,9
10391,Fashion,Lenovo,84786.89,17,70373.12,1,70373.12,4.7,3205,South,Bengaluru,Cash on Delivery,Shipped,Standard,New,Amazon.in,Tablet,Renewed,Marketplace,Not Returned,Excellent,Spring,No Promotion,Non-Prime,Female,9
10392,Fashion,Sony,63024.13,0,63024.13,7,441168.91,3.5,34929,South,Visakhapatnam,Amazon Pay,Shipped,Express,Premium,Mobile Web,Desktop,Renewed,Amazon,Returned,Excellent,Spring,Festival Sale,Non-Prime,Other,8
10393,Toys,Samsung,48971.88,55,22037.35,5,110186.75,2.9,17848,Central,Chennai,UPI,Shipped,Standard,Premium,Mobile Web,Tablet,Renewed,Amazon,Returned,Poor,Spring,Lightning Deal,Prime,Male,1
10394,Toys,HP,89017.38,2,87237.03,2,174474.06,3.8,33411,West,Bengaluru,Credit Card,Returned,Prime,Premium,Amazon App,Tablet,Renewed,Amazon,Returned,Good,Spring,Lightning Deal,Non-Prime,Other,5
10395,Fashion,Lenovo,84563.65,16,71033.47,1,71033.47,3.5,14986,Central,Hyderabad,Credit Card,Returned,Prime,Regular,Amazon App,Tablet,New,Marketplace,Not Returned,Poor,Summer,No Promotion,Non-Prime,Female,6
10396,Beauty,Sony,29834.12,47,15812.08,7,110684.56,3.0,11628,North,Hyderabad,Net Banking,Returned,Standard,New,Amazon App,Tablet,Renewed,Marketplace,Returned,Poor,Winter,Bank Offer,Prime,Female,6
10397,Toys,Philips,79189.54,7,73646.27,1,73646.27,4.3,38119,West,Kolkata,Net Banking,Cancelled,Prime,Premium,Mobile Web,Tablet,New,Amazon,Not Returned,Excellent,Monsoon,Coupon,Prime,Other,4
10398,Sports,Amazon Basics,10128.2,59,4152.56,3,12457.68,4.1,4553,East,Delhi,Credit Card,Shipped,Standard,Premium,Desktop Web,Mobile,New,Amazon,Not Returned,Average,Spring,Coupon,Non-Prime,Female,1
10399,Toys,Puma,82310.84,48,42801.64,6,256809.84,2.7,6518,North,Vijayawada,Amazon Pay,Processing,Express,VIP,Mobile Web,Mobile,New,Marketplace,Returned,Good,Monsoon,Lightning Deal,Prime,Other,3
10400,Electronics,Puma,67609.47,39,41241.78,6,247450.68,4.8,38491,North,Chennai,Cash on Delivery,Returned,Prime,New,Mobile Web,Tablet,Renewed,Amazon,Not Returned,Excellent,Summer,Festival Sale,Prime,Male,10
10401,Toys,Apple,8968.06,16,7533.17,7,52732.19,3.9,7946,East,Mumbai,Credit Card,Returned,Prime,Premium,Amazon App,Mobile,New,Marketplace,Not Returned,Good,Winter,Festival Sale,Non-Prime,Other,4
10402,Beauty,Nike,68370.4,24,51961.5,1,51961.5,3.1,610,North,Vijayawada,Debit Card,Shipped,Standard,VIP,Mobile Web,Desktop,New,Marketplace,Returned,Poor,Spring,Bank Offer,Non-Prime,Other,4
10403,Fashion,Sony,58134.82,40,34880.89,7,244166.23,3.0,4302,West,Kolkata,UPI,Returned,Prime,VIP,Amazon.in,Tablet,Renewed,Amazon,Returned,Good,Summer,Festival Sale,Prime,Other,4
10404,Electronics,Philips,59535.1,11,52986.24,2,105972.48,2.8,34311,Central,Hyderabad,Cash on Delivery,Cancelled,Same Day,Regular,Mobile Web,Desktop,Renewed,Amazon,Returned,Good,Summer,Coupon,Non-Prime,Other,5
10405,Toys,Lenovo,29227.22,28,21043.6,6,126261.6,3.6,34234,North,Mumbai,Debit Card,Cancelled,Express,VIP,Mobile Web,Desktop,Renewed,Marketplace,Returned,Average,Winter,Festival Sale,Prime,Male,9
10406,Beauty,Amazon Basics,26795.42,24,20364.52,8,162916.16,2.8,41876,West,Hyderabad,Cash on Delivery,Returned,Express,Premium,Mobile Web,Tablet,New,Marketplace,Returned,Excellent,Spring,Bank Offer,Prime,Male,4
10407,Sports,Sony,76300.0,50,38150.0,5,190750.0,3.5,14656,South,Chennai,Debit Card,Shipped,Prime,Regular,Mobile Web,Desktop,Renewed,Marketplace,Returned,Good,Winter,Coupon,Non-Prime,Male,9
10408,Toys,Philips,25828.99,35,16788.84,10,167888.4,2.9,39004,West,Delhi,UPI,Shipped,Prime,Regular,Desktop Web,Desktop,New,Marketplace,Not Returned,Good,Winter,Festival Sale,Non-Prime,Other,9
10409,Beauty,Samsung,44735.97,52,21473.27,3,64419.81,4.1,46487,Central,Vijayawada,UPI,Shipped,Same Day,Premium,Mobile Web,Desktop,New,Marketplace,Returned,Poor,Monsoon,Coupon,Prime,Male,1
10410,Sports,HP,69538.94,53,32683.3,8,261466.4,4.5,18656,West,Vijayawada,Net Banking,Delivered,Same Day,New,Amazon.in,Tablet,Renewed,Amazon,Returned,Poor,Monsoon,Lightning Deal,Prime,Female,5
10411,Fashion,Puma,8144.7,24,6189.97,8,49519.76,3.9,41811,East,Bengaluru,Amazon Pay,Returned,Prime,VIP,Amazon.in,Tablet,New,Marketplace,Not Returned,Good,Winter,Lightning Deal,Prime,Male,9
10412,Toys,Lenovo,59534.93,28,42865.15,4,171460.6,4.2,4536,Central,Mumbai,Debit Card,Shipped,Prime,Regular,Mobile Web,Desktop,New,Marketplace,Returned,Excellent,Monsoon,Lightning Deal,Non-Prime,Other,4
10413,Sports,Puma,59018.76,10,53116.88,8,424935.04,4.8,49871,South,Visakhapatnam,Net Banking,Cancelled,Same Day,New,Amazon App,Tablet,New,Marketplace,Not Returned,Good,Summer,Festival Sale,Prime,Female,5
10414,Electronics,Lenovo,68485.03,59,28078.86,5,140394.3,4.1,42974,East,Kolkata,Debit Card,Processing,Standard,Premium,Desktop Web,Tablet,New,Amazon,Returned,Good,Winter,Bank Offer,Non-Prime,Other,4
10415,Fashion,Apple,37117.82,3,36004.29,5,180021.45,3.4,19856,West,Visakhapatnam,Net Banking,Processing,Same Day,VIP,Mobile Web,Desktop,Renewed,Amazon,Returned,Average,Spring,Coupon,Prime,Female,2
10416,Electronics,Nike,45007.18,13,39156.25,3,117468.75,3.6,36410,Central,Bengaluru,UPI,Shipped,Standard,VIP,Mobile Web,Tablet,New,Marketplace,Not Returned,Excellent,Spring,No Promotion,Non-Prime,Other,10
10417,Books,Lenovo,33129.94,45,18221.47,7,127550.29,4.7,44830,South,Chennai,Cash on Delivery,Processing,Express,Regular,Mobile Web,Mobile,Renewed,Marketplace,Returned,Average,Summer,Lightning Deal,Prime,Other,2
10418,Home & Kitchen,Puma,80854.19,37,50938.14,9,458443.26,2.8,16447,East,Kolkata,Net Banking,Processing,Express,VIP,Amazon App,Tablet,New,Amazon,Not Returned,Excellent,Spring,Lightning Deal,Non-Prime,Female,2
10419,Toys,Apple,13233.95,60,5293.58,9,47642.22,3.3,45823,South,Delhi,Debit Card,Delivered,Same Day,VIP,Amazon App,Mobile,New,Amazon,Returned,Excellent,Spring,No Promotion,Prime,Male,1
10420,Sports,Lenovo,96301.8,16,80893.51,1,80893.51,3.9,33327,West,Visakhapatnam,Debit Card,Cancelled,Standard,VIP,Amazon App,Desktop,Renewed,Amazon,Returned,Excellent,Winter,No Promotion,Prime,Female,3
10421,Home & Kitchen,Samsung,63555.65,1,62920.09,1,62920.09,4.2,34501,South,Delhi,Amazon Pay,Cancelled,Same Day,VIP,Desktop Web,Tablet,New,Amazon,Not Returned,Average,Summer,Festival Sale,Prime,Female,10
10422,Home & Kitchen,Nike,88712.29,7,82502.43,10,825024.3,4.4,8861,North,Visakhapatnam,UPI,Delivered,Same Day,Premium,Amazon.in,Desktop,New,Marketplace,Returned,Average,Winter,Coupon,Prime,Female,1
10423,Sports,Lenovo,42736.9,35,27778.98,5,138894.9,3.3,20278,East,Delhi,Debit Card,Delivered,Standard,New,Desktop Web,Desktop,New,Amazon,Returned,Average,Summer,Lightning Deal,Non-Prime,Female,4
10424,Fashion,Apple,33360.45,9,30358.01,1,30358.01,2.9,1542,South,Visakhapatnam,Credit Card,Processing,Same Day,Premium,Amazon App,Desktop,New,Marketplace,Not Returned,Poor,Winter,Bank Offer,Non-Prime,Female,1
10425,Toys,Sony,90091.44,6,84685.95,4,338743.8,4.9,42231,West,Delhi,Cash on Delivery,Returned,Express,Premium,Amazon.in,Desktop,New,Marketplace,Returned,Average,Winter,Festival Sale,Non-Prime,Other,4
10426,Books,boAt,10066.53,35,6543.24,1,6543.24,2.7,2415,West,Bengaluru,Net Banking,Processing,Prime,Regular,Amazon.in,Desktop,New,Amazon,Not Returned,Poor,Monsoon,Festival Sale,Non-Prime,Other,3
10427,Electronics,Philips,11886.3,15,10103.36,2,20206.72,2.7,43751,South,Pune,Amazon Pay,Delivered,Prime,VIP,Amazon App,Tablet,Renewed,Amazon,Returned,Poor,Spring,Bank Offer,Non-Prime,Male,9
10428,Beauty,boAt,30073.81,13,26164.21,2,52328.42,3.7,12905,West,Kolkata,Cash on Delivery,Cancelled,Same Day,Premium,Amazon App,Mobile,Renewed,Amazon,Not Returned,Poor,Summer,Bank Offer,Prime,Male,1
10429,Electronics,boAt,95984.54,15,81586.86,4,326347.44,4.5,21601,Central,Mumbai,UPI,Processing,Standard,VIP,Desktop Web,Tablet,Renewed,Amazon,Returned,Good,Spring,Bank Offer,Non-Prime,Female,8
10430,Beauty,Amazon Basics,63379.25,24,48168.23,8,385345.84,4.4,38155,Central,Chennai,Amazon Pay,Returned,Standard,Premium,Amazon App,Tablet,New,Marketplace,Not Returned,Good,Monsoon,No Promotion,Non-Prime,Male,9
10431,Electronics,Samsung,55507.53,40,33304.52,2,66609.04,4.8,21563,Central,Warangal,Net Banking,Processing,Express,Premium,Amazon.in,Tablet,New,Marketplace,Not Returned,Good,Summer,Lightning Deal,Non-Prime,Male,7
10432,Sports,Sony,70593.56,3,68475.75,9,616281.75,2.9,40955,North,Hyderabad,Net Banking,Shipped,Standard,Regular,Mobile Web,Tablet,New,Marketplace,Returned,Poor,Monsoon,No Promotion,Non-Prime,Female,1
10433,Books,HP,41862.96,28,30141.33,9,271271.97,3.4,6643,South,Mumbai,Credit Card,Processing,Standard,New,Amazon App,Mobile,Renewed,Amazon,Returned,Poor,Spring,Lightning Deal,Prime,Other,4
10434,Toys,Lenovo,75854.74,55,34134.63,2,68269.26,3.2,48435,North,Hyderabad,UPI,Delivered,Express,New,Amazon App,Tablet,New,Marketplace,Not Returned,Excellent,Winter,No Promotion,Prime,Other,10
10435,Beauty,Philips,39443.42,5,37471.25,1,37471.25,4.7,24044,West,Kolkata,Amazon Pay,Cancelled,Same Day,Premium,Desktop Web,Desktop,Renewed,Amazon,Returned,Poor,Monsoon,Coupon,Prime,Male,1
10436,Toys,Nike,82670.05,0,82670.05,10,826700.5,3.7,11246,North,Mumbai,Amazon Pay,Cancelled,Prime,Regular,Desktop Web,Tablet,New,Marketplace,Not Returned,Good,Monsoon,Lightning Deal,Prime,Other,4
10437,Toys,Sony,26875.05,38,16662.53,10,166625.3,2.6,2458,West,Delhi,Debit Card,Delivered,Express,VIP,Amazon App,Tablet,New,Amazon,Returned,Poor,Winter,Festival Sale,Non-Prime,Other,3
10438,Toys,Puma,27898.16,0,27898.16,9,251083.44,4.3,6028,West,Delhi,Credit Card,Shipped,Same Day,VIP,Amazon.in,Mobile,New,Marketplace,Returned,Poor,Spring,Lightning Deal,Non-Prime,Male,2
10439,Grocery,HP,52332.85,50,26166.42,2,52332.84,3.5,38215,East,Warangal,Credit Card,Delivered,Express,Premium,Amazon.in,Mobile,Renewed,Marketplace,Not Returned,Excellent,Monsoon,Lightning Deal,Prime,Female,1
10440,Fashion,Amazon Basics,43188.96,39,26345.27,8,210762.16,3.8,34716,Central,Hyderabad,Amazon Pay,Processing,Same Day,New,Mobile Web,Desktop,New,Amazon,Not Returned,Poor,Spring,Lightning Deal,Prime,Male,6
10441,Electronics,Amazon Basics,64880.96,56,28547.62,3,85642.86,4.7,6306,West,Chennai,Amazon Pay,Delivered,Express,Regular,Amazon App,Tablet,Renewed,Marketplace,Returned,Average,Winter,Coupon,Non-Prime,Male,7
10442,Toys,Sony,36555.22,2,35824.12,1,35824.12,3.1,41019,East,Kolkata,Cash on Delivery,Delivered,Same Day,New,Desktop Web,Tablet,New,Marketplace,Returned,Excellent,Summer,No Promotion,Non-Prime,Male,6
10443,Electronics,Apple,23207.95,0,23207.95,1,23207.95,3.1,40860,Central,Delhi,Cash on Delivery,Shipped,Express,VIP,Amazon.in,Tablet,New,Amazon,Returned,Poor,Monsoon,Festival Sale,Prime,Female,9
10444,Toys,boAt,47085.89,0,47085.89,10,470858.9,3.2,27678,West,Pune,Cash on Delivery,Processing,Same Day,New,Mobile Web,Desktop,Renewed,Amazon,Returned,Poor,Spring,No Promotion,Prime,Female,9
10445,Beauty,Puma,56182.46,38,34833.13,2,69666.26,3.3,24908,West,Bengaluru,Credit Card,Returned,Express,VIP,Amazon App,Mobile,New,Amazon,Returned,Excellent,Winter,No Promotion,Prime,Female,2
10446,Fashion,Amazon Basics,14430.49,20,11544.39,7,80810.73,2.8,12363,North,Bengaluru,Debit Card,Returned,Prime,Regular,Amazon.in,Desktop,New,Amazon,Not Returned,Poor,Winter,Bank Offer,Prime,Female,2
10447,Fashion,Philips,55759.52,44,31225.33,6,187351.98,4.2,14066,North,Visakhapatnam,Net Banking,Cancelled,Prime,Regular,Amazon App,Tablet,New,Amazon,Returned,Good,Monsoon,Coupon,Non-Prime,Male,9
10448,Sports,Amazon Basics,32060.82,29,22763.18,2,45526.36,3.0,48897,Central,Chennai,Cash on Delivery,Delivered,Standard,Premium,Amazon App,Mobile,New,Marketplace,Returned,Average,Summer,Bank Offer,Non-Prime,Other,1
10449,Grocery,Nike,39365.7,31,27162.33,4,108649.32,4.8,48544,West,Bengaluru,Debit Card,Cancelled,Same Day,Premium,Amazon.in,Mobile,Renewed,Amazon,Not Returned,Average,Monsoon,Coupon,Non-Prime,Male,5
10450,Sports,Lenovo,28074.95,32,19090.97,2,38181.94,3.0,32711,South,Visakhapatnam,UPI,Shipped,Express,New,Amazon.in,Desktop,Renewed,Marketplace,Not Returned,Good,Spring,No Promotion,Prime,Female,1
10451,Sports,Amazon Basics,93153.75,47,49371.49,1,49371.49,3.1,189,North,Hyderabad,Cash on Delivery,Returned,Same Day,Regular,Amazon.in,Mobile,New,Marketplace,Not Returned,Poor,Winter,No Promotion,Non-Prime,Other,7
10452,Sports,Nike,68395.96,21,54032.81,3,162098.43,3.2,11752,Central,Delhi,Net Banking,Delivered,Prime,Regular,Amazon App,Mobile,New,Amazon,Returned,Poor,Summer,Coupon,Non-Prime,Male,9
10453,Sports,Sony,26392.54,29,18738.7,4,74954.8,4.4,7482,West,Delhi,UPI,Shipped,Same Day,Premium,Amazon App,Tablet,Renewed,Marketplace,Not Returned,Average,Spring,No Promotion,Prime,Other,6
10454,Sports,Sony,64573.13,53,30349.37,10,303493.7,3.6,16679,West,Pune,UPI,Shipped,Express,VIP,Mobile Web,Tablet,New,Marketplace,Not Returned,Poor,Monsoon,No Promotion,Prime,Female,2
10455,Books,HP,84886.53,45,46687.59,5,233437.95,4.5,24552,South,Mumbai,Net Banking,Delivered,Same Day,New,Desktop Web,Mobile,Renewed,Amazon,Not Returned,Average,Winter,Festival Sale,Prime,Other,6
10456,Fashion,Amazon Basics,40281.69,3,39073.24,5,195366.2,4.5,799,Central,Bengaluru,Cash on Delivery,Shipped,Express,New,Amazon App,Mobile,New,Marketplace,Not Returned,Average,Monsoon,Bank Offer,Prime,Other,9
10457,Sports,Philips,83028.76,22,64762.43,7,453337.01,4.8,25381,West,Hyderabad,Credit Card,Delivered,Prime,Premium,Desktop Web,Desktop,Renewed,Amazon,Returned,Good,Summer,Bank Offer,Prime,Female,3
10458,Toys,Amazon Basics,15609.61,54,7180.42,10,71804.2,4.4,9934,North,Vijayawada,Net Banking,Delivered,Prime,Regular,Amazon.in,Desktop,Renewed,Amazon,Returned,Average,Summer,Bank Offer,Prime,Other,9
10459,Fashion,Philips,82312.58,43,46918.17,8,375345.36,2.6,19084,South,Bengaluru,Net Banking,Processing,Prime,Premium,Amazon App,Mobile,Renewed,Amazon,Returned,Poor,Summer,Lightning Deal,Non-Prime,Male,8
10460,Fashion,Samsung,54120.37,24,41131.48,9,370183.32,4.6,41556,Central,Chennai,Net Banking,Cancelled,Standard,Premium,Mobile Web,Tablet,Renewed,Marketplace,Not Returned,Poor,Summer,Festival Sale,Non-Prime,Other,7
10461,Home & Kitchen,HP,22451.85,11,19982.15,7,139875.05,4.8,9909,South,Mumbai,UPI,Shipped,Prime,Premium,Mobile Web,Mobile,New,Marketplace,Not Returned,Excellent,Summer,Bank Offer,Non-Prime,Male,8
